,_latitude,_longitude,97_number_of_customers_in_store,268_number_fridges,104_how_many_shelves_does_the_micro_retailer_have,2_current_permanent_employees,4_number_permanent_employees_last_year,103_number_own_fridges,145_number_direct_competitors,24_burnout,276_expected_days_informal_credit,36_credit_default_rate,315_frequency_topups,316_frequency_utility_bills,317_home_deliveries,62_frequency_only_services,78_number_home_deliveries_week,172_supplier_frequency,163_number_high_perishable_products,_updated_by,_geometry,232_type_of_store,108_does_the_micro_retailer_has_a_barred_window_,99_does_the_micro_retailer_exhibits_products_outside_,102_does_the_micro_retailer_sells_fresh_products_,pictures_of_shelves_if_possible,hola_somos_estudiantes_del_tec_de_monterrey_estamos_realiz,le_comento_que_toda_esta_informacin_es_confidencial,233_date_establishment,5_change_store_space_last_year,6_change_employees_average_salary_last_year,20_reviews_finances_monthly,49_inventory_records,18_sales_records,155_sales_registers_used_for,19_tax_id,310_burnout,186_internet_connection,210_sales_channels,189_payment_methods,28_prefered_payment_method,31_different_prices_payment_method,269_cash_discount,270_card_extra_charge,214_customer_relationship_tools,33_credit_to_customers,35_interest_rate,38_average_margin_profits,193_sales_planning_tools,227_agreement_ecommerce_platforms,60_services,77_delivery_timeslots,79_delivery_vehicle,64_comission_services,66_percentaje_services_income,69_why_not_services,311_topups,312_payment_of_utilities,313_home_deliveries,314_reception_delivery_packages,42_willingness_share_inventory_data_suppliers,44_willingness_inventory_management_suppliers,45_willingness_reorder_suppliers,46_willingness_reorder_suppliers_variety,47_willingness_reorder_suppliers_lower_prices,43_willingness_share_sales_data_suppliers,58_willingness_share_sales_data_mse,59_willingness_share_sales_data_mse_better_prices,185_place_orders_suppliers,53_special_conditions_suppliers,278_credit_interest,192_procurement_planning_tools,277_payment_method_suppliers,56_procurement_changes_pandemic,279_changes_procurement_pandemic,157_frequency_organize_shelves,158_charact_organize_products_on_shelves,161_actions_stockouts,162_inventory_extra_space,249_technology_training,250_technology_investment_operations,251_technology_investment_customers,254_technology_roadmap,260_technology_scalable,261_technology_organization
84,19.0718784813,-98.166975081,2.0,9.0,0.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.166975081 19.0718784813),Dairy products,no,no,yes,2 Photos,no,no,2007-10-16,No cambió,No cambió,yes,En Excel,En Excel,No los uso,yes,yes,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Ninguna,yes,no,10%,Excel,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Mensajería instantánea (e.g. WhatsApp)",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,Frecuencia de venta,Solicitar tiempo al cliente para conseguir el producto,2%,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo
85,19.072127543,-98.1666931137,2.0,0.0,9.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.1666931137 19.072127543),Ferretería ,no,no,no,2 Photos,no,no,2007-10-16,No cambió,No cambió,yes,En Excel,En Excel,No los uso,yes,yes,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Ninguna,yes,no,10%,Excel,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Mensajería instantánea (e.g. WhatsApp)",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,Frecuencia de venta,Solicitar tiempo al cliente para conseguir el producto,2%,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo
86,19.0722007405,-98.1664215401,1.0,0.0,3.0,1.0,1.0,2.5,3.0,4.3,3.0,1.0,9.0,28.5,13.6,10.5,2.0,2.0,0.0,Benjamin Barbosa,SRID=4326;POINT(-98.1664215401 19.0722007405),papeleria,no,no,no,2 Photos,yes,yes,2007-10-16,No cambió,No cambió,yes,En Excel,En Excel,No los uso,yes,yes,yes,WhatsApp,"Efectivo,Tarjeta de débito y/o crédito",Efectivo,no,6-10%,0,Ninguna,yes,no,10%,Excel,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Mensajería instantánea (e.g. WhatsApp)",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,Frecuencia de venta,Solicitar tiempo al cliente para conseguir el producto,2%,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo
87,19.0724183,-98.1662846,2.0,0.0,0.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.1662846 19.0724183),compostura de ropa,no,no,no,2 Photos,no,no,2019-10-16,No cambió,No cambió,no,"En Excel,En papel","En Excel,En papel",No los uso,yes,no,no,conocidos paquetes cerrados,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Ninguna,yes,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Llamada telefónica",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,0,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
88,19.0724726164,-98.1662518904,2.0,1.0,0.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.1662518904 19.0724726164),Micro-restaurant (aka. fondita),no,no,yes,2 Photos,no,yes,2019-10-16,No cambió,No cambió,no,"En Excel,En papel","En Excel,En papel",No los uso,yes,no,no,conocidos paquetes cerrados,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Ninguna,yes,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Llamada telefónica",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,0,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
89,19.0725629248,-98.1661503017,2.0,1.6,0.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.1661503017 19.0725629248),Tortillería ,no,no,yes,2 Photos,no,yes,2019-10-16,No cambió,No cambió,no,"En Excel,En papel","En Excel,En papel",No los uso,yes,no,no,conocidos paquetes cerrados,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Ninguna,yes,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Llamada telefónica",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,0,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
90,19.02818,-98.248065,2.0,2.0,3.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Ismael López,SRID=4326;POINT(-98.248065 19.02818),Micro-restaurant (aka. fondita),no,no,no,2 Photos,no,yes,2019-10-16,No cambió,No cambió,no,"En Excel,En papel","En Excel,En papel",No los uso,yes,no,no,conocidos paquetes cerrados,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Ninguna,yes,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Llamada telefónica",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,0,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
91,19.0731782877,-98.1655820087,1.0,0.0,12.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.1655820087 19.0731782877),Produce (fruits & vegetables),no,yes,yes,2 Photos,no,yes,2019-10-16,No cambió,No cambió,no,"En Excel,En papel","En Excel,En papel",No los uso,yes,no,no,conocidos paquetes cerrados,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Ninguna,yes,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Llamada telefónica",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,0,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
92,19.0281426,-98.2479993,2.0,1.0,3.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Ismael López,SRID=4326;POINT(-98.2479993 19.0281426),Butcher shop,no,no,yes,2 Photos,no,yes,2019-10-16,No cambió,No cambió,no,"En Excel,En papel","En Excel,En papel",No los uso,yes,no,no,conocidos paquetes cerrados,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Ninguna,yes,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Llamada telefónica",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,0,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
93,19.0734498452,-98.1652718782,2.0,1.0,0.0,2.0,2.0,1.0,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.1652718782 19.0734498452),Micro-restaurant (aka. fondita),no,no,yes,2 Photos,yes,yes,2019-10-16,No cambió,No cambió,no,"En Excel,En papel","En Excel,En papel",No los uso,yes,no,no,conocidos paquetes cerrados,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Ninguna,yes,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,"En persona,Llamada telefónica",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,0,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo,De acuerdo
94,19.0264402,-98.2503433,0.0,6.0,14.0,0.0,0.0,0.0,3.0,7.0,14.2,1.6,9.0,28.5,13.6,10.5,2.0,1.0,0.0,Ismael López,SRID=4326;POINT(-98.2503433 19.0264402),Grocery store (aka. nanostore),no,no,yes,2 Photos,yes,yes,2007-09-07,No cambió,No cambió,no,No lo hago,No lo hago,No los uso,yes,yes,no,conocidos paquetes cerrados,Efectivo,Efectivo,no,6-10%,0,Ninguna,no,no,10%,Ninguna,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,"No conozco los servicios,No quiero involucrarme con la tecnología",Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,Ni de acuerdo ni en desacuerdo,Algo de acuerdo,Algo en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo en desacuerdo,"En persona,Llamada telefónica",Ninguno,0,Ninguna,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Ofrecer un producto sustituto,0,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,En desacuerdo
95,19.0734732935,-98.165335916,2.0,0.0,9.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.165335916 19.0734732935),Panaderia,no,no,yes,2 Photos,no,yes,2022-05-11,No cambió,No cambió,no,En papel,En papel,No los uso,yes,no,no,conocidos paquetes cerrados,Efectivo,Efectivo,no,6-10%,0,Cuaderno,no,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Perder la venta,10%,Totalmente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo
96,19.0736675345,-98.165345639,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.165345639 19.0736675345),Micro-restaurant (aka. fondita),no,no,yes,2 Photos,yes,yes,2022-05-11,No cambió,No cambió,no,En papel,En papel,No los uso,yes,no,no,conocidos paquetes cerrados,Efectivo,Efectivo,no,6-10%,0,Cuaderno,no,no,10%,Software especializado,no,Ninguno,Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,Es muy caro,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Nunca,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Perder la venta,10%,Totalmente en desacuerdo,De acuerdo,De acuerdo,En desacuerdo,De acuerdo,De acuerdo
97,19.0738560715,-98.1652105227,0.0,2.0,0.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.1652105227 19.0738560715),Micro-restaurant (aka. fondita),no,no,yes,2 Photos,no,yes,2018-11-09,No cambió,No hay empleándosela ,no,No lo hago,No lo hago,No los uso,yes,yes,yes,"Página web propia,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,10%,Software especializado,no,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica,Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,No conozco los servicios,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo
98,19.0738966307,-98.1652306393,0.0,0.0,3.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Benjamin Barbosa,SRID=4326;POINT(-98.1652306393 19.0738966307),Lavandería ,no,no,no,2 Photos,no,yes,2018-11-09,No cambió,No hay empleándosela ,no,No lo hago,No lo hago,No los uso,yes,yes,yes,"Página web propia,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,10%,Software especializado,no,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica,Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,No conozco los servicios,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo
99,19.0718272,-98.1667071,0.0,0.0,8.0,1.0,1.0,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Eduardo Zárate,SRID=4326;POINT(-98.1667071 19.0718272),Grocery store (aka. nanostore),no,no,yes,2 Photos,yes,yes,2018-11-09,No cambió,No hay empleándosela ,no,No lo hago,No lo hago,No los uso,yes,yes,yes,"Página web propia,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,10%,Software especializado,no,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica,Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,No conozco los servicios,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo
100,19.0338184007,-98.250701898,0.0,0.0,7.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Juan Spínola,SRID=4326;POINT(-98.250701898 19.0338184007),Tlapalería ,no,yes,no,2 Photos,no,yes,2022-10-27,Aumentó 50% o más,No hay empleándosela ,yes,En Excel,En Excel,No los uso,yes,yes,yes,"Página web propia,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,10%,Software especializado,no,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica,Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,No conozco los servicios,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo
101,19.0327127063,-98.250840857,0.0,2.0,5.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Juan Spínola,SRID=4326;POINT(-98.250840857 19.0327127063),Grocery store (aka. nanostore),no,no,yes,2 Photos,no,yes,2022-10-27,Aumentó 50% o más,No hay empleándosela ,yes,En Excel,En Excel,No los uso,yes,yes,yes,"Página web propia,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,10%,Software especializado,no,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica,Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,No conozco los servicios,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo
102,19.0720309,-98.1672506,0.0,2.0,4.0,2.1,1.9,2.5,3.8,4.2,14.2,1.6,9.0,28.5,13.6,10.5,2.0,3.0,8.6,Alejandro Matias,SRID=4326;POINT(-98.1672506 19.0720309),Dairy products,no,no,yes,2 Photos,yes,yes,2022-10-27,Aumentó 50% o más,No hay empleándosela ,yes,En Excel,En Excel,No los uso,yes,yes,yes,"Página web propia,Redes sociales (e.g. Facebook, Instagram),WhatsApp","Efectivo,Transferencia interbancaria",Efectivo,no,6-10%,0,Aplicación móvil,no,no,10%,Software especializado,no,"Entrega a domicilio,Pago de servicios públicos (e.g. Yastas),Recarga telefónica,Recepción y entrega de paquetes (e.g. Amazon, Mercado Libre)",Tarde (12:00 - 7:00 pm),Automóvil,4%,6-10%,No conozco los servicios,Totalmente de acuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Algo de acuerdo,Algo de acuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Totalmente en desacuerdo,Ni de acuerdo ni en desacuerdo,Totalmente en desacuerdo,Sistema especializado del proveedor (e.g. VMS),Promociones,0,Cuaderno,Efectivo,no,Disminuir la cantidad del pedido,Semanalmente,"Categoría (e.g. limpieza, aseo personal, comestibles, lácteos, etc.)",Solicitar tiempo al cliente para conseguir el producto,0,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo
